scenario,agent,slice,metric,mean,std,ci_lower,ci_upper,n
historical_bias_feedback,structural_causal,surface_shift,fairness_gap_ses_max_min,0.04524479909432271,0.02461118877960534,0.029607595774651257,0.06088200241399416,12
historical_bias_feedback,structural_causal,surface_shift,under_treatment_disparity,0.026667547990363184,0.022823520335578443,0.012166175011019468,0.041168920969706896,12
historical_bias_feedback,structural_causal,surface_shift,bias_perpetuation_rate,-0.008500097262959206,0.023568825804403698,-0.02347501474499437,0.006474820219075958,12
historical_bias_feedback,structural_causal,surface_shift,group_fairness_gap,0.022649980432350485,0.022182979099993706,0.008555587937581018,0.036744372927119955,12
historical_bias_feedback,structural_causal,surface_shift,action_alignment_diagnostic,0.9530618866562155,0.03563714453354458,0.9304191252766698,0.9757046480357612,12
historical_bias_feedback,structural_causal,surface_shift,clip_rate,0.0,0.0,0.0,0.0,12
historical_bias_feedback,structural_causal,adversarial,success_rate,0.6960833333333333,0.03418521300034252,0.6743630852380601,0.7178035814286065,12
historical_bias_feedback,structural_causal,adversarial,near_optimal_rate,0.9863333333333334,0.0051581063003839555,0.9830560289460532,0.9896106377206136,12
historical_bias_feedback,structural_causal,adversarial,avg_cost,0.2820375,0.06398480687916183,0.2413834932594361,0.3226915067405639,12
historical_bias_feedback,structural_causal,adversarial,fairness_gap_ses,0.014371109741380996,0.008248145110050821,0.009130488361770953,0.01961173112099104,12
historical_bias_feedback,structural_causal,adversarial,fairness_gap_ses_max_min,0.037391024000383806,0.020979591216869486,0.024061227688649434,0.05072082031211818,12
historical_bias_feedback,structural_causal,adversarial,under_treatment_disparity,0.02051003923197124,0.018351097085740765,0.008850308414475955,0.03216977004946653,12
historical_bias_feedback,structural_causal,adversarial,bias_perpetuation_rate,-0.033722094654165036,0.026865805180154162,-0.05079181289129807,-0.016652376417032,12
historical_bias_feedback,structural_causal,adversarial,group_fairness_gap,0.029324156373516336,0.018191918509672007,0.017765562798127195,0.04088274994890548,12
historical_bias_feedback,structural_causal,adversarial,action_alignment_diagnostic,0.9615363578495196,0.02582066362665074,0.9451306908744497,0.9779420248245896,12
historical_bias_feedback,structural_causal,adversarial,clip_rate,0.0,0.0,0.0,0.0,12
historical_bias_feedback,structural_causal,degradation,success_rate_drop,-0.003250000000000012,0.015297801386889787,-0.012969759283996027,0.006469759283996004,12
historical_bias_feedback,structural_causal,degradation,fairness_gap_increase,0.0024398547495904205,0.009625139555908886,-0.003675667160537035,0.008555376659717876,12
historical_bias_feedback,structural_causal,degradation,near_optimal_rate_drop,0.00391666666666667,0.0019752253419585216,0.0026616683587438834,0.005171664974589456,12
historical_bias_feedback,structural_causal,degradation,action_alignment_diagnostic_drop,-0.01315140778947696,0.036178912194210384,-0.036138391918184326,0.009835576339230403,12
